prototyping and testing online and offline experiences	S4
coaching and mentoring colleagues	S1
common design and collaboration software	K06
Miro	K99
Axure	K99
sketch	K06
Zeplin	K99
invision	K10
qualitative and quantitative design research methods	K10
understand analyse and use data to guide design decisions	S1
university degree	K04
self-starter	S1
takes the initiative	S2
generate new ideas	S2
bring people together	S2
improve ways of working	S4
communicator	S1
driving valuable conversations with technical and non-technical colleagues	S1
working at a strategic and conceptual level	S4
interest in people	S1
lead and develop a team	S4
user-centred design	K08
courtesy	A2
care	S6
expertise	S1
dynamism	S8
collaboration	S3
act with honesty & integrity	S8
respectful of others	S1
do the right thing .	S1
assist with the day-to-day running of the it systems .	S8
provide maintenance and support for our it infrastructure	S4
and aid in the use of it across the organisation	S2
delivering 1st line support	S1
responding to incidents	S2
diagnosing faults	S8
troubleshooting software issues .	S5
setup of new users	S3
pc configuration	K06
software installation	K06
licensing	K04
maintaining an it inventory of hardware and software	S2
driving license	K10
printer maintenance	K02
swapping toner/waste cartridges .	S4
setup new equipment	S2
laptops	K06
printers	K02
projectors	S8
passion for it	S6
eagerness	S1
willingness to learn	A1
self-organisation	S4
prioritisation	S4
self-task management	S4
5 gcse’s grades a*-c/9-4	K08
english language	K02
maths	K05
technical support	K02
help desk support	K09
customer on-boarding .	K04
hands on approach	S1
counterbalance forklift license	K10
working in a very busy factory	S1
flexibility	S1
machine operating assembly	K05
maneuvering of goods	S6
forklift	K10
manual handling	S6
assist busy team	S6
meet deadlines	A1
communication	S8
counterbalance forklift license	K10
flexible approach	S1
counterbalance license	K02
decision-making	S4
courage	S3
determination	S4
selfless commitment	A1
organisational skills	S4
focus	S4
discipline	S4
teamwork	S4
communication skills	S1
adaptability	S1
aml ( anti-money laundering )	K04
auditing of critical bank processes	K07
kyc ( know your customer )	K10
compliance & operational risk project management	K04
project management	K04
change management	K04
organisational skills	S4
focus	S4
discipline	S4
global information security	K05
tech	K02
conduct	S2
sound judgement	S8
individual accountability	S1
ownership mind-set	S7
managing risk	S2
personable	S1
friendly	S3
be the first point of contact for new customers .	S1
helping new customers get up and running quickly	S1
working with the team .	S1
customer support .	K04
helping new customers get up and running quickly	S1
working with other team members	S1
get customers up and running .	S1
giving customers a class-leading service	S1
implementing and using the software from trial thought to purchase with urgency and accuracy .	S5
connecting to customers' computers	S3
helping configure or troubleshoot printing issues .	S5
answering tickets live chats and incoming calls	S3
customer service	S4
personable	S1
patient	S3
calm	A1
friendly	S3
problem solving	S1
technical literacy	S1
telephone manner	S1
it skills	S1
ecommerce software	K06
shipping	K10
logistics	K04
account software packages	K04
windows/osx troubleshooting	K06
printer settings	K09
customer service:	K04
motivated	S4
enthusiastic	K99
caring ethos	S6
nursing	S3
deliver the highest standard of care	S4
work flexible hours	S2
contribute within a multi disciplinary team	S1
humanity	S1
dignity	S2
kindness	S4
compassion;	S1
providing safe effective harm-free care;	S1
listening to patients and carers	S3
improving the way we work	S4
working with partners	S1
questioning	S1
analytical	S1
welsh	L1
english	L1
welsh	L1
confident	S1
experienced	S3
overseeing of the day to day general payroll administration	S3
reviewing	S1
ensuring all payrolls are completed accurately and on time	S3
managing and processing payrolls end to end	S8
sage 50 cloud	K09
ensuring processes and systems in place consistently meet requirements	S8
recommending improvements	S1
streamline	S1
managing the team	S4
ensure the smooth and efficient operation of the department	S4
providing support assistance and training	S1
carrying out team appraisals	S4
liaising directly with directors and managers on client payrolls	S1
liaising with clients	S1
resolve payroll queries	S1
ensuring compliance with pension auto-enrolment schemes	S3
reporting rti to hmrc	S2
ensuring deadlines are adhered too	S3
processing tax year	S2
calculating necessary deductions	S2
PAYE	K99
student loans	K04
salary sacrifices	S4
pensions	K04
attachment of earnings	K07
PAYE	K99
on-going legislative changes	K07
holiday entitlement	K04
national minimum wage	K10
national insurance categories	K04
apprenticeship categories and rates	K03
calculating statutory payments	S2
SSP	K99
SMP	K99
SPP	K99
SHPP	K99
job retention scheme	K04
coronavirus ssp calculations and claims	K09
cis construction industry returns	K07
auto-enrolment pension legislation	K04
maintenance of various pension portals	S8
communication	S8
maths	K05
numeracy	S2
work under pressure and to deadlines	S1
organisational skills	S4
bureau	K07
accountancy	K04
payroll	S4
dealing with a mix of weekly monthly and quarterly payrolls	A1
software	K06
technical payroll	K07
managing a small team	S4
CIMA	K99
protecting both the staff working on the premises and also the customers entering the buildings .	S4
provide a consistent service	S3
presenting at all times a smart alert visible and commanding security presence	S2
access control	S5
securing customer premises	S2
reporting any security events	S2
dealing with emergency situations	S3
initial alerts	K04
evacuations	K10
keeping everyone safe	S2
providing customer service with a smile	S4
managing visitors car parking and any incidents .	S4
keen eye	S6
way with people	S3
friendly face	S6
helping the public	S3
being on your feet	S1
confident communicator	S2
team player	S1
provide a friendly and professional service	S8
it	K07
flexible	A1
work on a varied shift pattern	S1
security	K10
sia licence	K10
sia ( security industry authority ) licence	K10
full clean driving licence	K10
capable	S8
enthusiastic	K99
motivated	S4
people and organisation skills .	S1
ambitious	K99
team player	S1
gdc registered	S2
valid gdc registration	K07
work flexibly	A1
finance	K04
hands-on	S6
delivery	K10
managing a small team .	S4
responsible for the integrity and accuracy of the management accounts	S4
producing reports	S1
reviewing against budget	S4
preparing regular re-forecasting	S5
producing accurate and detailed cost centre reporting	S3
analysis and investigation of results highlighting issues	S1
preparation of annual budget and forecasts	S4
preparation of month end accounts and reporting	S2
preparation of company annual financial statements and corporation tax returns	S2
provision of clear and concise commentary	S2
explain performance against forecast and budget	S2
